Detik; Hasil
3.107; 339.828
3.108; 339.134
3.109; 338.440
3.110; 337.748
3.111; 337.055
3.112; 336.364
3.113; 335.673
3.114; 334.982
3.115; 334.292
3.116; 333.603
3.117; 332.914
3.118; 332.226
3.119; 331.538
3.120; 330.851
3.121; 330.164
3.122; 329.478
3.123; 328.793
3.124; 328.108
3.125; 327.423
3.126; 326.739
3.127; 326.056
3.128; 325.374
3.129; 324.691
3.130; 324.010
3.131; 323.329
3.132; 322.648
3.133; 321.969
3.134; 321.289
3.135; 320.611
3.136; 319.932
3.137; 319.255
3.138; 318.578
3.139; 317.901
3.140; 317.225
3.141; 316.550
3.142; 315.875
3.143; 315.201
3.144; 314.528
3.145; 313.855
3.146; 313.182
3.147; 312.510
3.148; 311.839
3.149; 311.168
3.150; 310.498
3.151; 309.828
3.152; 309.159
3.153; 308.491
3.154; 307.823
3.155; 307.156
3.156; 306.489
3.157; 305.823
3.158; 305.157
3.159; 304.492
3.160; 303.828
3.161; 303.164
3.162; 302.501
3.163; 301.838
3.164; 301.176
3.165; 300.515
3.166; 299.854
3.167; 299.194
3.168; 298.534
3.169; 297.875
3.170; 297.216
3.171; 296.558
3.172; 295.901
3.173; 295.244
3.174; 294.588
3.175; 293.932
3.176; 293.277
3.177; 292.623
3.178; 291.969
3.179; 291.315
3.180; 290.663
3.181; 290.011
3.182; 289.359
3.183; 288.708
3.184; 288.058
3.185; 287.408
3.186; 286.759
3.187; 286.110
3.188; 285.462
3.189; 284.815
3.190; 284.168
3.191; 283.522
3.192; 282.877
3.193; 282.232
3.194; 281.587
3.195; 280.943
3.196; 280.300
3.197; 279.658
3.198; 279.016
3.199; 278.374
3.200; 277.733
3.201; 277.093
3.202; 276.454
3.203; 275.815
3.204; 275.176
3.205; 274.538
3.206; 273.901
3.207; 273.265
3.208; 272.629
3.209; 271.993
3.210; 271.358
3.211; 270.724
3.212; 270.091
3.213; 269.458
3.214; 268.825
3.215; 268.194
3.216; 267.563
3.217; 266.932
3.218; 266.302
3.219; 265.673
3.220; 265.044
3.221; 264.416
3.222; 263.788
3.223; 263.162
3.224; 262.535
3.225; 261.910
3.226; 261.285
3.227; 260.660
3.228; 260.036
3.229; 259.413
3.230; 258.791
3.231; 258.169
3.232; 257.547
3.233; 256.927
3.234; 256.306
3.235; 255.687
3.236; 255.068
3.237; 254.450
3.238; 253.832
3.239; 253.215
3.240; 252.599
3.241; 251.983
3.242; 251.368
3.243; 250.753
3.244; 250.139
3.245; 249.526
3.246; 248.913
3.247; 248.301
3.248; 247.690
3.249; 247.079
3.250; 246.469
3.251; 245.859
3.252; 245.250
3.253; 244.642
3.254; 244.034
3.255; 243.427
3.256; 242.821
3.257; 242.215
3.258; 241.610
3.259; 241.005
3.260; 240.401
3.261; 239.798
3.262; 239.195
3.263; 238.593
3.264; 237.992
3.265; 237.391
3.266; 236.791
3.267; 236.192
3.268; 235.593
3.269; 234.995
3.270; 234.397
3.271; 233.800
3.272; 233.204
3.273; 232.608
3.274; 232.013
3.275; 231.419
3.276; 230.825
3.277; 230.232
3.278; 229.639
3.279; 229.047
3.280; 228.456
3.281; 227.865
3.282; 227.276
3.283; 226.686
3.284; 226.098
3.285; 225.510
3.286; 224.922
3.287; 224.335
3.288; 223.749
3.289; 223.164
3.290; 222.579
3.291; 221.995
3.292; 221.411
3.293; 220.829
3.294; 220.246
3.295; 219.665
3.296; 219.084
3.297; 218.504
3.298; 217.924
3.299; 217.345
3.300; 216.767
3.301; 216.189
3.302; 215.612
3.303; 215.036
3.304; 214.460
3.305; 213.885
3.306; 213.310
3.307; 212.737
3.308; 212.164
3.309; 211.591
3.310; 211.019
3.311; 210.448
3.312; 209.878
3.313; 209.308
3.314; 208.739
3.315; 208.170
3.316; 207.602
3.317; 207.035
3.318; 206.469
3.319; 205.903
3.320; 205.337
3.321; 204.773
3.322; 204.209
3.323; 203.646
3.324; 203.083
3.325; 202.521
3.326; 201.960
3.327; 201.399
3.328; 200.839
3.329; 200.280
3.330; 199.721
3.331; 199.164
3.332; 198.606
3.333; 198.050
3.334; 197.494
3.335; 196.938
3.336; 196.384
3.337; 195.830
3.338; 195.277
3.339; 194.724
3.340; 194.172
3.341; 193.621
3.342; 193.070
3.343; 192.520
3.344; 191.971
3.345; 191.422
3.346; 190.875
3.347; 190.327
3.348; 189.781
3.349; 189.235
3.350; 188.690
3.351; 188.145
3.352; 187.601
3.353; 187.058
3.354; 186.516
3.355; 185.974
3.356; 185.433
3.357; 184.892
3.358; 184.352
3.359; 183.813
3.360; 183.275
3.361; 182.737
3.362; 182.200
3.363; 181.663
3.364; 181.128
3.365; 180.593
3.366; 180.058
3.367; 179.525
3.368; 178.992
3.369; 178.459
3.370; 177.928
3.371; 177.397
3.372; 176.867
3.373; 176.337
3.374; 175.808
3.375; 175.280
3.376; 174.753
3.377; 174.226
3.378; 173.700
3.379; 173.174
3.380; 172.649
3.381; 172.125
3.382; 171.602
3.383; 171.079
3.384; 170.557
3.385; 170.036
3.386; 169.515
3.387; 168.996
3.388; 168.476
3.389; 167.958
3.390; 167.440
3.391; 166.923
3.392; 166.406
3.393; 165.891
3.394; 165.376
3.395; 164.861
3.396; 164.348
3.397; 163.835
3.398; 163.322
3.399; 162.811
3.400; 162.300
3.401; 161.790
3.402; 161.280
3.403; 160.772
3.404; 160.264
3.405; 159.756
3.406; 159.250
3.407; 158.744
3.408; 158.238
3.409; 157.734
3.410; 157.230
3.411; 156.727
3.412; 156.225
3.413; 155.723
3.414; 155.222
3.415; 154.722
3.416; 154.222
3.417; 153.723
3.418; 153.225
3.419; 152.727
3.420; 152.231
3.421; 151.735
3.422; 151.239
3.423; 150.745
3.424; 150.251
3.425; 149.758
3.426; 149.265
3.427; 148.773
3.428; 148.282
3.429; 147.792
3.430; 147.302
3.431; 146.813
3.432; 146.325
3.433; 145.838
3.434; 145.351
3.435; 144.865
3.436; 144.380
3.437; 143.895
3.438; 143.411
3.439; 142.928
3.440; 142.445
3.441; 141.964
3.442; 141.483
3.443; 141.002
3.444; 140.523
3.445; 140.044
3.446; 139.566
3.447; 139.088
3.448; 138.612
3.449; 138.136
3.450; 137.660
3.451; 137.186
3.452; 136.712
3.453; 136.239
3.454; 135.767
3.455; 135.295
3.456; 134.824
3.457; 134.354
3.458; 133.885
3.459; 133.416
3.460; 132.948
3.461; 132.481
3.462; 132.014
3.463; 131.549
3.464; 131.083
3.465; 130.619
3.466; 130.156
3.467; 129.693
3.468; 129.231
3.469; 128.769
3.470; 128.309
3.471; 127.849
3.472; 127.390
3.473; 126.931
3.474; 126.473
3.475; 126.016
3.476; 125.560
3.477; 125.105
3.478; 124.650
3.479; 124.196
3.480; 123.743
3.481; 123.290
3.482; 122.838
3.483; 122.387
3.484; 121.937
3.485; 121.487
3.486; 121.039
3.487; 120.591
3.488; 120.143
3.489; 119.697
3.490; 119.251
3.491; 118.806
3.492; 118.361
3.493; 117.918
3.494; 117.475
3.495; 117.033
3.496; 116.591
3.497; 116.151
3.498; 115.711
3.499; 115.272
3.500; 114.833
3.501; 114.396
3.502; 113.959
3.503; 113.523
3.504; 113.087
3.505; 112.653
3.506; 112.219
3.507; 111.786
3.508; 111.353
3.509; 110.922
3.510; 110.491
3.511; 110.061
3.512; 109.632
3.513; 109.203
3.514; 108.775
3.515; 108.348
3.516; 107.922
3.517; 107.496
3.518; 107.071
3.519; 106.647
3.520; 106.224
3.521; 105.802
3.522; 105.380
3.523; 104.959
3.524; 104.539
3.525; 104.119
3.526; 103.700
3.527; 103.282
3.528; 102.865
3.529; 102.449
3.530; 102.033
3.531; 101.618
3.532; 101.204
3.533; 100.791
3.534; 100.378
3.535; 99.966
3.536; 99.555
3.537; 99.145
3.538; 98.735
3.539; 98.327
3.540; 97.919
3.541; 97.511
3.542; 97.105
3.543; 96.699
3.544; 96.294
3.545; 95.890
3.546; 95.487
3.547; 95.084
3.548; 94.683
3.549; 94.282
3.550; 93.881
3.551; 93.482
3.552; 93.083
3.553; 92.685
3.554; 92.288
3.555; 91.892
3.556; 91.496
3.557; 91.101
3.558; 90.707
3.559; 90.314
3.560; 89.921
3.561; 89.530
3.562; 89.139
3.563; 88.749
3.564; 88.359
3.565; 87.971
3.566; 87.583
3.567; 87.196
3.568; 86.810
3.569; 86.424
3.570; 86.039
3.571; 85.656
3.572; 85.272
3.573; 84.890
3.574; 84.509
3.575; 84.128
3.576; 83.748
3.577; 83.369
3.578; 82.990
3.579; 82.613
3.580; 82.236
3.581; 81.860
3.582; 81.485
3.583; 81.110
3.584; 80.737
3.585; 80.364
3.586; 79.992
3.587; 79.621
3.588; 79.250
3.589; 78.880
3.590; 78.512
3.591; 78.144
3.592; 77.776
3.593; 77.410
3.594; 77.044
3.595; 76.679
3.596; 76.315
3.597; 75.952
3.598; 75.589
3.599; 75.228
3.600; 74.867
3.601; 74.507
3.602; 74.147
3.603; 73.789
3.604; 73.431
3.605; 73.074
3.606; 72.718
3.607; 72.363
3.608; 72.008
3.609; 71.655
3.610; 71.302
3.611; 70.950
3.612; 70.598
3.613; 70.248
3.614; 69.898
3.615; 69.549
3.616; 69.201
3.617; 68.854
3.618; 68.508
3.619; 68.162
3.620; 67.817
3.621; 67.473
3.622; 67.130
3.623; 66.788
3.624; 66.446
3.625; 66.106
3.626; 65.766
3.627; 65.426
3.628; 65.088
3.629; 64.751
3.630; 64.414
3.631; 64.078
3.632; 63.743
3.633; 63.409
3.634; 63.075
3.635; 62.743
3.636; 62.411
3.637; 62.080
3.638; 61.750
3.639; 61.421
3.640; 61.092
3.641; 60.764
3.642; 60.437
3.643; 60.111
3.644; 59.786
3.645; 59.462
3.646; 59.138
3.647; 58.815
3.648; 58.494
3.649; 58.172
3.650; 57.852
3.651; 57.533
3.652; 57.214
3.653; 56.896
3.654; 56.579
3.655; 56.263
3.656; 55.948
3.657; 55.633
3.658; 55.320
3.659; 55.007
3.660; 54.695
3.661; 54.384
3.662; 54.073
3.663; 53.764
3.664; 53.455
3.665; 53.147
3.666; 52.840
3.667; 52.534
3.668; 52.228
3.669; 51.924
3.670; 51.620
3.671; 51.317
3.672; 51.015
3.673; 50.714
3.674; 50.414
3.675; 50.114
3.676; 49.816
3.677; 49.518
3.678; 49.221
3.679; 48.925
3.680; 48.629
3.681; 48.335
3.682; 48.041
3.683; 47.748
3.684; 47.456
3.685; 47.165
3.686; 46.875
3.687; 46.586
3.688; 46.297
3.689; 46.009
3.690; 45.722
3.691; 45.436
3.692; 45.151
3.693; 44.867
3.694; 44.583
3.695; 44.301
3.696; 44.019
3.697; 43.738
3.698; 43.458
3.699; 43.178
3.700; 42.900
3.701; 42.622
3.702; 42.346
3.703; 42.070
3.704; 41.795
3.705; 41.521
3.706; 41.247
3.707; 40.975
3.708; 40.703
3.709; 40.433
3.710; 40.163
3.711; 39.894
3.712; 39.625
3.713; 39.358
3.714; 39.092
3.715; 38.826
3.716; 38.561
3.717; 38.297
3.718; 38.034
3.719; 37.772
3.720; 37.511
3.721; 37.250
3.722; 36.991
3.723; 36.732
3.724; 36.474
3.725; 36.217
3.726; 35.961
3.727; 35.705
3.728; 35.451
3.729; 35.197
3.730; 34.945
3.731; 34.693
3.732; 34.442
3.733; 34.192
3.734; 33.943
3.735; 33.694
3.736; 33.447
3.737; 33.200
3.738; 32.954
3.739; 32.709
3.740; 32.465
3.741; 32.222
3.742; 31.980
3.743; 31.738
3.744; 31.498
3.745; 31.258
3.746; 31.019
3.747; 30.781
3.748; 30.544
3.749; 30.308
3.750; 30.073
3.751; 29.839
3.752; 29.605
3.753; 29.372
3.754; 29.140
3.755; 28.910
3.756; 28.679
3.757; 28.450
3.758; 28.222
3.759; 27.995
3.760; 27.768
3.761; 27.542
3.762; 27.318
3.763; 27.094
3.764; 26.871
3.765; 26.649
3.766; 26.427
3.767; 26.207
3.768; 25.987
3.769; 25.769
3.770; 25.551
3.771; 25.334
3.772; 25.118
3.773; 24.903
3.774; 24.689
3.775; 24.476
3.776; 24.263
3.777; 24.052
3.778; 23.841
3.779; 23.632
3.780; 23.423
3.781; 23.215
3.782; 23.008
3.783; 22.801
3.784; 22.596
3.785; 22.392
3.786; 22.188
3.787; 21.986
3.788; 21.784
3.789; 21.583
3.790; 21.383
3.791; 21.184
3.792; 20.986
3.793; 20.789
3.794; 20.593
3.795; 20.397
3.796; 20.203
3.797; 20.009
3.798; 19.816
3.799; 19.624
3.800; 19.433
3.801; 19.243
3.802; 19.054
3.803; 18.866
3.804; 18.679
3.805; 18.492
3.806; 18.307
3.807; 18.122
3.808; 17.938
3.809; 17.755
3.810; 17.573
3.811; 17.392
3.812; 17.212
3.813; 17.033
3.814; 16.855
3.815; 16.677
3.816; 16.501
3.817; 16.325
3.818; 16.151
3.819; 15.977
3.820; 15.804
3.821; 15.632
3.822; 15.461
3.823; 15.291
3.824; 15.122
3.825; 14.953
3.826; 14.786
3.827; 14.620
3.828; 14.454
3.829; 14.289
3.830; 14.126
3.831; 13.963
3.832; 13.801
3.833; 13.640
3.834; 13.480
3.835; 13.321
3.836; 13.162
3.837; 13.005
3.838; 12.849
3.839; 12.693
3.840; 12.539
3.841; 12.385
3.842; 12.232
3.843; 12.081
3.844; 11.930
3.845; 11.780
3.846; 11.631
3.847; 11.483
3.848; 11.335
3.849; 11.189
3.850; 11.044
3.851; 10.899
3.852; 10.756
3.853; 10.613
3.854; 10.472
3.855; 10.331
3.856; 10.191
3.857; 10.052
3.858; 9.914
3.859; 9.777
3.860; 9.641
3.861; 9.506
3.862; 9.372
3.863; 9.239
3.864; 9.106
3.865; 8.975
3.866; 8.845
3.867; 8.715
3.868; 8.586
3.869; 8.459
3.870; 8.332
3.871; 8.206
3.872; 8.081
3.873; 7.957
3.874; 7.834
3.875; 7.712
3.876; 7.591
3.877; 7.471
3.878; 7.352
3.879; 7.233
3.880; 7.116
3.881; 7.000
3.882; 6.884
3.883; 6.770
3.884; 6.656
3.885; 6.543
3.886; 6.432
3.887; 6.321
3.888; 6.211
3.889; 6.102
3.890; 5.994
3.891; 5.887
3.892; 5.781
3.893; 5.676
3.894; 5.572
3.895; 5.469
3.896; 5.366
3.897; 5.265
3.898; 5.165
3.899; 5.065
3.900; 4.967
3.901; 4.869
3.902; 4.773
3.903; 4.677
3.904; 4.582
3.905; 4.489
3.906; 4.396
3.907; 4.304
3.908; 4.213
3.909; 4.123
3.910; 4.034
3.911; 3.946
3.912; 3.859
3.913; 3.773
3.914; 3.688
3.915; 3.604
3.916; 3.521
3.917; 3.438
3.918; 3.357
3.919; 3.277
3.920; 3.197
3.921; 3.119
3.922; 3.041
3.923; 2.965
3.924; 2.889
3.925; 2.815
3.926; 2.741
3.927; 2.669
3.928; 2.597
3.929; 2.526
3.930; 2.456
3.931; 2.388
3.932; 2.320
3.933; 2.253
3.934; 2.187
3.935; 2.122
3.936; 2.058
3.937; 1.995
3.938; 1.933
3.939; 1.872
3.940; 1.812
3.941; 1.753
3.942; 1.695
3.943; 1.638
3.944; 1.581
3.945; 1.526
3.946; 1.472
3.947; 1.419
3.948; 1.366
3.949; 1.315
3.950; 1.265
3.951; 1.215
3.952; 1.167
3.953; 1.119
3.954; 1.073
3.955; 1.027
3.956; 0.983
3.957; 0.939
3.958; 0.897
3.959; 0.855
3.960; 0.815
3.961; 0.775
3.962; 0.736
3.963; 0.699
3.964; 0.662
3.965; 0.626
3.966; 0.592
3.967; 0.558
3.968; 0.525
3.969; 0.494
3.970; 0.463
3.971; 0.433
3.972; 0.404
3.973; 0.376
3.974; 0.350
3.975; 0.324
3.976; 0.299
3.977; 0.275
3.978; 0.252
3.979; 0.230
3.980; 0.209
3.981; 0.189
3.982; 0.171
3.983; 0.153
3.984; 0.136
3.985; 0.120
3.986; 0.105
3.987; 0.091
3.988; 0.078
3.989; 0.066
3.990; 0.055
3.991; 0.045
3.992; 0.036
3.993; 0.028
3.994; 0.021
3.995; 0.015
3.996; 0.010
3.997; 0.006
3.998; 0.003
3.999; 0.001
4.000; 0.000
4.001; 0.000
4.002; 0.000
4.003; 0.000
4.004; 0.000
4.005; 0.000
4.006; 0.000
4.007; 0.000
4.008; 0.000
4.009; 0.000
4.010; 0.000
4.011; 0.000
4.012; 0.000
4.013; 0.000
4.014; 0.000
4.015; 0.000
4.016; 0.000
4.017; 0.000
4.018; 0.000
4.019; 0.000
4.020; 0.000
4.021; 0.000
4.022; 0.000
4.023; 0.000
4.024; 0.000
4.025; 0.000
4.026; 0.000
4.027; 0.000
4.028; 0.000
4.029; 0.000
4.030; 0.000
4.031; 0.000
4.032; 0.000
4.033; 0.000
4.034; 0.000
4.035; 0.000
4.036; 0.000
4.037; 0.000
4.038; 0.000
4.039; 0.000
4.040; 0.000
4.041; 0.000
4.042; 0.000
4.043; 0.000
4.044; 0.000
4.045; 0.000
4.046; 0.000
4.047; 0.000
4.048; 0.000
4.049; 0.000
4.050; 0.000
4.051; 0.000
4.052; 0.000
4.053; 0.000
4.054; 0.000
4.055; 0.000
4.056; 0.000
4.057; 0.000
4.058; 0.000
4.059; 0.000
4.060; 0.000
4.061; 0.000
4.062; 0.000
4.063; 0.000
4.064; 0.000
4.065; 0.000
4.066; 0.000
4.067; 0.000
4.068; 0.000
4.069; 0.000
4.070; 0.000
4.071; 0.000
4.072; 0.000
4.073; 0.000
4.074; 0.000
4.075; 0.000
4.076; 0.000
4.077; 0.000
4.078; 0.000
4.079; 0.000
4.080; 0.000
4.081; 0.000
4.082; 0.000
4.083; 0.000
4.084; 0.000
4.085; 0.000
4.086; 0.000
4.087; 0.000
4.088; 0.000
4.089; 0.000
4.090; 0.000
4.091; 0.000
4.092; 0.000
4.093; 0.000
4.094; 0.000
4.095; 0.000
4.096; 0.000
4.097; 0.000
4.098; 0.000
4.099; 0.000
4.100; 0.000
4.101; 0.000
4.102; 0.000
4.103; 0.000
4.104; 0.000
4.105; 0.000
4.106; 0.000
4.107; 0.000
4.108; 0.000
4.109; 0.000
4.110; 0.000
4.111; 0.000
4.112; 0.000
4.113; 0.000
4.114; 0.000
4.115; 0.000
4.116; 0.000
4.117; 0.000
4.118; 0.000
4.119; 0.000
4.120; 0.000
4.121; 0.000
4.122; 0.000
4.123; 0.000
4.124; 0.000
4.125; 0.000
4.126; 0.000
4.127; 0.000
4.128; 0.000
4.129; 0.000
4.130; 0.000
4.131; 0.000
4.132; 0.000
4.133; 0.000
4.134; 0.000
4.135; 0.000
4.136; 0.000
4.137; 0.000
4.138; 0.000
4.139; 0.000
4.140; 0.000
4.141; 0.000
4.142; 0.000
4.143; 0.000
4.144; 0.000
4.145; 0.000
4.146; 0.000
4.147; 0.000
4.148; 0.000
4.149; 0.000
4.150; 0.000
4.151; 0.000
4.152; 0.000
4.153; 0.000
4.154; 0.000
4.155; 0.000
4.156; 0.000
4.157; 0.000
4.158; 0.000
4.159; 0.000
4.160; 0.000
4.161; 0.000
4.162; 0.000
4.163; 0.000
4.164; 0.000
4.165; 0.000
4.166; 0.000
4.167; 0.000
4.168; 0.000
4.169; 0.000
4.170; 0.000
4.171; 0.000
4.172; 0.000
4.173; 0.000
4.174; 0.000
4.175; 0.000
4.176; 0.000
4.177; 0.000
4.178; 0.000
4.179; 0.000
4.180; 0.000
4.181; 0.000
4.182; 0.000
4.183; 0.000
4.184; 0.000
4.185; 0.000
4.186; 0.000
4.187; 0.000
4.188; 0.000
4.189; 0.000
4.190; 0.000
4.191; 0.000
4.192; 0.000
4.193; 0.000
4.194; 0.000
4.195; 0.000
4.196; 0.000
4.197; 0.000
4.198; 0.000
4.199; 0.000
4.200; 0.000
4.201; 0.000
4.202; 0.000
4.203; 0.000
4.204; 0.000
4.205; 0.000
4.206; 0.000
4.207; 0.000
4.208; 0.000
4.209; 0.000
4.210; 0.000
4.211; 0.000
4.212; 0.000
4.213; 0.000
4.214; 0.000
4.215; 0.000
4.216; 0.000
4.217; 0.000
4.218; 0.000
4.219; 0.000
4.220; 0.000
4.221; 0.000
4.222; 0.000
4.223; 0.000
4.224; 0.000
4.225; 0.000
4.226; 0.000
4.227; 0.000
4.228; 0.000
4.229; 0.000
4.230; 0.000
4.231; 0.000
4.232; 0.000
4.233; 0.000
4.234; 0.000
4.235; 0.000
4.236; 0.000
4.237; 0.000
4.238; 0.000
4.239; 0.000
4.240; 0.000
4.241; 0.000
4.242; 0.000
4.243; 0.000
4.244; 0.000
4.245; 0.000
4.246; 0.000
4.247; 0.000
4.248; 0.000
4.249; 0.000
4.250; 0.000
4.251; 0.000
4.252; 0.000
4.253; 0.000
4.254; 0.000
4.255; 0.000
4.256; 0.000
4.257; 0.000
4.258; 0.000
4.259; 0.000
4.260; 0.000
4.261; 0.000
4.262; 0.000
4.263; 0.000
4.264; 0.000
4.265; 0.000
4.266; 0.000
4.267; 0.000
4.268; 0.000
4.269; 0.000
4.270; 0.000
4.271; 0.000
4.272; 0.000
4.273; 0.000
4.274; 0.000
4.275; 0.000
4.276; 0.000
4.277; 0.000
4.278; 0.000
4.279; 0.000
4.280; 0.000
4.281; 0.000
4.282; 0.000
4.283; 0.000
4.284; 0.000
4.285; 0.000
4.286; 0.000
4.287; 0.000
4.288; 0.000
4.289; 0.000
4.290; 0.000
4.291; 0.000
4.292; 0.000
4.293; 0.000
4.294; 0.000
4.295; 0.000
4.296; 0.000
4.297; 0.000
4.298; 0.000
4.299; 0.000
4.300; 0.000
4.301; 0.000
4.302; 0.000
4.303; 0.000
4.304; 0.000
4.305; 0.000
4.306; 0.000
4.307; 0.000
4.308; 0.000
4.309; 0.000
4.310; 0.000
4.311; 0.000
4.312; 0.000
4.313; 0.000
4.314; 0.000
4.315; 0.000
4.316; 0.000
4.317; 0.000
4.318; 0.000
4.319; 0.000
4.320; 0.000
4.321; 0.000
4.322; 0.000
4.323; 0.000
4.324; 0.000
4.325; 0.000
4.326; 0.000
4.327; 0.000
4.328; 0.000
4.329; 0.000
4.330; 0.000
4.331; 0.000
4.332; 0.000
4.333; 0.000
4.334; 0.000
4.335; 0.000
4.336; 0.000
4.337; 0.000
4.338; 0.000
4.339; 0.000
4.340; 0.000
4.341; 0.000
4.342; 0.000
4.343; 0.000
4.344; 0.000
4.345; 0.000
4.346; 0.000
4.347; 0.000
4.348; 0.000
4.349; 0.000
4.350; 0.000
4.351; 0.000
4.352; 0.000
4.353; 0.000
4.354; 0.000
4.355; 0.000
4.356; 0.000
4.357; 0.000
4.358; 0.000
4.359; 0.000
4.360; 0.000
4.361; 0.000
4.362; 0.000
4.363; 0.000
4.364; 0.000
4.365; 0.000
4.366; 0.000
4.367; 0.000
4.368; 0.000
4.369; 0.000
4.370; 0.000
4.371; 0.000
4.372; 0.000
4.373; 0.000
4.374; 0.000
4.375; 0.000
4.376; 0.000
4.377; 0.000
4.378; 0.000
4.379; 0.000
4.380; 0.000
4.381; 0.000
4.382; 0.000
4.383; 0.000
4.384; 0.000
4.385; 0.000
4.386; 0.000
4.387; 0.000
4.388; 0.000
4.389; 0.000
4.390; 0.000
4.391; 0.000
4.392; 0.000
4.393; 0.000
4.394; 0.000
4.395; 0.000
4.396; 0.000
4.397; 0.000
4.398; 0.000
4.399; 0.000
4.400; 0.000
4.401; 0.000
4.402; 0.000
4.403; 0.000
4.404; 0.000
4.405; 0.000
4.406; 0.000
4.407; 0.000
4.408; 0.000
4.409; 0.000
4.410; 0.000
4.411; 0.000
4.412; 0.000
4.413; 0.000
4.414; 0.000
4.415; 0.000
4.416; 0.000
4.417; 0.000
4.418; 0.000
4.419; 0.000
4.420; 0.000
4.421; 0.000
4.422; 0.000
4.423; 0.000
4.424; 0.000
4.425; 0.000
4.426; 0.000
4.427; 0.000
4.428; 0.000
4.429; 0.000
4.430; 0.000
4.431; 0.000
4.432; 0.000
4.433; 0.000
4.434; 0.000
4.435; 0.000
4.436; 0.000
4.437; 0.000
4.438; 0.000
4.439; 0.000
4.440; 0.000
4.441; 0.000
4.442; 0.000
4.443; 0.000
4.444; 0.000
4.445; 0.000
4.446; 0.000
4.447; 0.000
4.448; 0.000
4.449; 0.000
4.450; 0.000
4.451; 0.000
4.452; 0.000
4.453; 0.000
4.454; 0.000
4.455; 0.000
4.456; 0.000
4.457; 0.000
4.458; 0.000
4.459; 0.000
4.460; 0.000
4.461; 0.000
4.462; 0.000
4.463; 0.000
4.464; 0.000
4.465; 0.000
4.466; 0.000
4.467; 0.000
4.468; 0.000
4.469; 0.000
4.470; 0.000
4.471; 0.000
4.472; 0.000
4.473; 0.000
4.474; 0.000
4.475; 0.000
4.476; 0.000
4.477; 0.000
4.478; 0.000
4.479; 0.000
4.480; 0.000
4.481; 0.000
4.482; 0.000
4.483; 0.000
4.484; 0.000
4.485; 0.000
4.486; 0.000
4.487; 0.000
4.488; 0.000
4.489; 0.000
4.490; 0.000
4.491; 0.000
4.492; 0.000
4.493; 0.000
4.494; 0.000
4.495; 0.000
4.496; 0.000
4.497; 0.000
4.498; 0.000
4.499; 0.000
4.500; 0.000
4.501; 0.000
4.502; 0.000
4.503; 0.000
4.504; 0.000
4.505; 0.000
4.506; 0.000
4.507; 0.000
4.508; 0.000
4.509; 0.000
4.510; 0.000
4.511; 0.000
4.512; 0.000
4.513; 0.000
4.514; 0.000
4.515; 0.000
4.516; 0.000
4.517; 0.000
4.518; 0.000
4.519; 0.000
4.520; 0.000
4.521; 0.000
4.522; 0.000
4.523; 0.000
4.524; 0.000
4.525; 0.000
4.526; 0.000
4.527; 0.000
4.528; 0.000
4.529; 0.000
4.530; 0.000
4.531; 0.000
4.532; 0.000
4.533; 0.000
4.534; 0.000
4.535; 0.000
4.536; 0.000
4.537; 0.000
4.538; 0.000
4.539; 0.000
4.540; 0.000
4.541; 0.000
4.542; 0.000
4.543; 0.000
4.544; 0.000
4.545; 0.000
4.546; 0.000
4.547; 0.000
4.548; 0.000
4.549; 0.000
4.550; 0.000
4.551; 0.000
4.552; 0.000
4.553; 0.000
4.554; 0.000
4.555; 0.000
4.556; 0.000
4.557; 0.000
4.558; 0.000
4.559; 0.000
4.560; 0.000
4.561; 0.000
4.562; 0.000
4.563; 0.000
4.564; 0.000
4.565; 0.000
4.566; 0.000
4.567; 0.000
4.568; 0.000
4.569; 0.000
4.570; 0.000
4.571; 0.000
4.572; 0.000
4.573; 0.000
4.574; 0.000
4.575; 0.000
4.576; 0.000
4.577; 0.000
4.578; 0.000
4.579; 0.000
4.580; 0.000
4.581; 0.000
4.582; 0.000
4.583; 0.000
4.584; 0.000
4.585; 0.000
4.586; 0.000
4.587; 0.000
4.588; 0.000
4.589; 0.000
4.590; 0.000
4.591; 0.000
4.592; 0.000
4.593; 0.000
4.594; 0.000
4.595; 0.000
4.596; 0.000
4.597; 0.000
4.598; 0.000
4.599; 0.000
4.600; 0.000
4.601; 0.000
4.602; 0.000
4.603; 0.000
4.604; 0.000
4.605; 0.000
4.606; 0.000
4.607; 0.000
4.608; 0.000
4.609; 0.000
4.610; 0.000
4.611; 0.000
4.612; 0.000
4.613; 0.000
4.614; 0.000
4.615; 0.000
4.616; 0.000
4.617; 0.000
4.618; 0.000
4.619; 0.000
4.620; 0.000
4.621; 0.000
4.622; 0.000
4.623; 0.000
4.624; 0.000
4.625; 0.000
4.626; 0.000
4.627; 0.000
4.628; 0.000
4.629; 0.000
4.630; 0.000
4.631; 0.000
4.632; 0.000
4.633; 0.000
4.634; 0.000
4.635; 0.000
4.636; 0.000
4.637; 0.000
4.638; 0.000
4.639; 0.000
4.640; 0.000
4.641; 0.000
4.642; 0.000
4.643; 0.000
4.644; 0.000
4.645; 0.000
4.646; 0.000
4.647; 0.000
4.648; 0.000
4.649; 0.000
4.650; 0.000
4.651; 0.000
4.652; 0.000
4.653; 0.000
4.654; 0.000
4.655; 0.000
4.656; 0.000
4.657; 0.000
4.658; 0.000
4.659; 0.000
4.660; 0.000
