t,y
1.399009,0.217590
1.400009,0.217999
1.401009,0.218411
1.402009,0.218822
1.403010,0.219234
1.404010,0.219645
1.405010,0.220057
1.406010,0.220468
1.407010,0.220880
1.408010,0.221291
1.409010,0.221703
1.410010,0.222114
1.411010,0.222529
1.412010,0.222943
1.413010,0.223358
1.414010,0.223772
1.415010,0.224187
1.416010,0.224601
1.417010,0.225016
1.418010,0.225430
1.419010,0.225845
1.420010,0.226259
1.421010,0.226676
1.422010,0.227094
1.423010,0.227511
1.424011,0.227929
1.425011,0.228346
1.426011,0.228763
1.427011,0.229181
1.428011,0.229598
1.429011,0.230015
1.430011,0.230433
1.431011,0.230853
1.432011,0.231273
1.433011,0.231693
1.434011,0.232114
1.435011,0.232534
1.436011,0.232954
1.437011,0.233374
1.438011,0.233794
1.439011,0.234215
1.440011,0.234635
1.441011,0.235058
1.442011,0.235481
1.443011,0.235904
1.444011,0.236327
1.445011,0.236750
1.446012,0.237173
1.447012,0.237596
1.448012,0.238019
1.449012,0.238442
1.450012,0.238865
1.451012,0.239291
1.452012,0.239717
1.453012,0.240143
1.454012,0.240568
1.455012,0.240994
1.456012,0.241420
1.457012,0.241846
1.458012,0.242271
1.459012,0.242697
1.460012,0.243123
1.461012,0.243551
1.462012,0.243980
1.463012,0.244408
1.464012,0.244837
1.465012,0.245265
1.466012,0.245694
1.467013,0.246122
1.468013,0.246551
1.469013,0.246979
1.470013,0.247408
1.471013,0.247839
1.472013,0.248270
1.473013,0.248701
1.474013,0.249132
1.475013,0.249563
1.476013,0.249994
1.477013,0.250426
1.478013,0.250857
1.479013,0.251288
1.480013,0.251719
1.481013,0.252153
1.482013,0.252586
1.483013,0.253020
1.484013,0.253454
1.485013,0.253888
1.486013,0.254321
1.487013,0.254755
1.488014,0.255189
1.489014,0.255622
1.490014,0.256056
1.491014,0.256492
1.492014,0.256929
1.493014,0.257365
1.494014,0.257801
1.495014,0.258237
1.496014,0.258674
1.497014,0.259110
1.498014,0.259546
1.499014,0.259983
1.500014,0.260419
1.501014,0.260858
1.502014,0.261297
1.503014,0.261735
1.504014,0.262174
1.505014,0.262613
1.506014,0.263051
1.507014,0.263490
1.508014,0.263929
1.509014,0.264368
1.510015,0.264807
1.511015,0.265248
1.512015,0.265689
1.513015,0.266130
1.514015,0.266572
1.515015,0.267013
1.516015,0.267454
1.517015,0.267895
1.518015,0.268336
1.519015,0.268778
1.520015,0.269219
1.521015,0.269663
1.522015,0.270106
1.523015,0.270550
1.524015,0.270993
1.525015,0.271437
1.526015,0.271881
1.527015,0.272324
1.528015,0.272768
1.529015,0.273211
1.530015,0.273655
1.531016,0.274101
1.532016,0.274547
1.533016,0.274993
1.534016,0.275439
1.535016,0.275885
1.536016,0.276331
1.537016,0.276777
1.538016,0.277223
1.539016,0.277669
1.540016,0.278115
1.541016,0.278563
1.542016,0.279011
1.543016,0.279460
1.544016,0.279908
1.545016,0.280356
1.546016,0.280805
1.547016,0.281253
1.548016,0.281701
1.549016,0.282149
1.550016,0.282598
1.551016,0.283048
1.552016,0.283499
1.553017,0.283949
1.554017,0.284400
1.555017,0.284850
1.556017,0.285301
1.557017,0.285751
1.558017,0.286202
1.559017,0.286652
1.560017,0.287103
1.561017,0.287555
1.562017,0.288008
1.563017,0.288461
1.564017,0.288914
1.565017,0.289367
1.566017,0.289819
1.567017,0.290272
1.568017,0.290725
1.569017,0.291177
1.570017,0.291630
1.571017,0.292085
1.572017,0.292540
1.573017,0.292995
1.574018,0.293450
1.575018,0.293904
1.576018,0.294359
1.577018,0.294814
1.578018,0.295269
1.579018,0.295724
1.580018,0.296179
1.581018,0.296636
1.582018,0.297093
1.583018,0.297550
1.584018,0.298007
1.585018,0.298464
1.586018,0.298921
1.587018,0.299378
1.588018,0.299835
1.589018,0.300292
1.590018,0.300749
1.591018,0.301208
1.592018,0.301667
1.593018,0.302126
1.594018,0.302585
1.595019,0.303044
1.596019,0.303503
1.597019,0.303962
1.598019,0.304421
1.599019,0.304880
1.600019,0.305339
1.601019,0.305800
1.602019,0.306261
1.603019,0.306722
1.604019,0.307183
1.605019,0.307644
1.606019,0.308105
1.607019,0.308566
1.608019,0.309027
1.609019,0.309488
1.610019,0.309949
1.611019,0.310412
1.612019,0.310875
1.613019,0.311338
1.614019,0.311801
1.615019,0.312264
1.616019,0.312727
1.617020,0.313190
1.618020,0.313653
1.619020,0.314116
1.620020,0.314579
1.621020,0.315044
1.622020,0.315509
1.623020,0.315973
1.624020,0.316438
1.625020,0.316903
1.626020,0.317368
1.627020,0.317833
1.628020,0.318298
1.629020,0.318763
1.630020,0.319228
1.631020,0.319694
1.632020,0.320161
1.633020,0.320628
1.634020,0.321095
1.635020,0.321561
1.636020,0.322028
1.637020,0.322495
1.638021,0.322961
1.639021,0.323428
1.640021,0.323895
1.641021,0.324363
1.642021,0.324832
1.643021,0.325300
1.644021,0.325769
1.645021,0.326238
1.646021,0.326706
1.647021,0.327175
1.648021,0.327643
1.649021,0.328112
1.650021,0.328580
1.651021,0.329050
1.652021,0.329521
1.653021,0.329991
1.654021,0.330461
1.655021,0.330932
1.656021,0.331402
1.657021,0.331872
1.658021,0.332342
1.659021,0.332813
1.660022,0.333283
1.661022,0.333755
1.662022,0.334227
1.663022,0.334699
1.664022,0.335171
1.665022,0.335643
1.666022,0.336115
1.667022,0.336587
1.668022,0.337059
1.669022,0.337531
1.670022,0.338003
1.671022,0.338476
1.672022,0.338950
1.673022,0.339423
1.674022,0.339897
1.675022,0.340371
1.676022,0.340844
1.677022,0.341318
1.678022,0.341792
1.679022,0.342265
1.680022,0.342739
1.681023,0.343214
1.682023,0.343689
1.683023,0.344165
1.684023,0.344640
1.685023,0.345115
1.686023,0.345590
1.687023,0.346066
1.688023,0.346541
1.689023,0.347016
1.690023,0.347491
1.691023,0.347968
1.692023,0.348445
1.693023,0.348922
1.694023,0.349398
1.695023,0.349875
1.696023,0.350352
1.697023,0.350829
1.698023,0.351305
1.699023,0.351782
1.700023,0.352259
1.701023,0.352737
1.702024,0.353216
1.703024,0.353694
1.704024,0.354172
1.705024,0.354650
1.706024,0.355129
1.707024,0.355607
1.708024,0.356085
1.709024,0.356563
1.710024,0.357042
1.711024,0.357521
1.712024,0.358001
1.713024,0.358481
1.714024,0.358961
1.715024,0.359440
1.716024,0.359920
1.717024,0.360400
1.718024,0.360879
1.719024,0.361359
1.720024,0.361839
1.721024,0.362320
1.722024,0.362801
1.723024,0.363282
1.724025,0.363764
1.725025,0.364245
1.726025,0.364726
1.727025,0.365207
1.728025,0.365688
1.729025,0.366169
1.730025,0.366650
1.731025,0.367133
1.732025,0.367615
1.733025,0.368098
1.734025,0.368580
1.735025,0.369063
1.736025,0.369545
1.737025,0.370028
1.738025,0.370510
1.739025,0.370993
1.740025,0.371475
1.741025,0.371959
1.742025,0.372443
1.743025,0.372926
1.744025,0.373410
1.745026,0.373894
1.746026,0.374378
1.747026,0.374861
1.748026,0.375345
1.749026,0.375829
1.750026,0.376313
1.751026,0.376798
1.752026,0.377283
1.753026,0.377768
1.754026,0.378253
1.755026,0.378738
1.756026,0.379223
1.757026,0.379708
1.758026,0.380193
1.759026,0.380678
1.760026,0.381163
1.761026,0.381649
1.762026,0.382135
1.763026,0.382622
1.764026,0.383108
1.765026,0.383594
1.766026,0.384080
1.767027,0.384567
1.768027,0.385053
1.769027,0.385539
1.770027,0.386025
1.771027,0.386513
1.772027,0.387000
1.773027,0.387487
1.774027,0.387975
1.775027,0.388462
1.776027,0.388950
1.777027,0.389437
1.778027,0.389924
1.779027,0.390412
1.780027,0.390899
1.781027,0.391388
1.782027,0.391876
1.783027,0.392364
1.784027,0.392853
1.785027,0.393341
1.786027,0.393830
1.787027,0.394318
1.788028,0.394807
1.789028,0.395295
1.790028,0.395784
1.791028,0.396273
1.792028,0.396763
1.793028,0.397252
1.794028,0.397742
1.795028,0.398232
1.796028,0.398721
1.797028,0.399210
1.798028,0.399700
1.799028,0.400189
1.800028,0.400679
1.801028,0.401170
1.802028,0.401660
1.803028,0.402151
1.804028,0.402641
1.805028,0.403132
1.806028,0.403622
1.807028,0.404113
1.808028,0.404603
1.809029,0.405094
1.810029,0.405584
1.811029,0.406076
1.812029,0.406567
1.813029,0.407059
1.814029,0.407550
1.815029,0.408042
1.816029,0.408533
1.817029,0.409025
1.818029,0.409516
1.819029,0.410008
1.820029,0.410499
1.821029,0.410991
1.822029,0.411484
1.823029,0.411976
1.824029,0.412469
1.825029,0.412961
1.826029,0.413453
1.827029,0.413946
1.828029,0.414438
1.829029,0.414930
1.830029,0.415423
1.831030,0.415916
1.832030,0.416409
1.833030,0.416903
1.834030,0.417396
1.835030,0.417889
1.836030,0.418382
1.837030,0.418876
1.838030,0.419369
1.839030,0.419862
1.840030,0.420355
1.841030,0.420849
1.842030,0.421343
1.843030,0.421837
1.844030,0.422331
1.845030,0.422825
1.846030,0.423319
1.847030,0.423813
1.848030,0.424307
1.849030,0.424801
1.850030,0.425295
1.851030,0.425790
1.852031,0.426285
1.853031,0.426780
1.854031,0.427274
1.855031,0.427769
1.856031,0.428264
1.857031,0.428759
1.858031,0.429253
1.859031,0.429748
1.860031,0.430243
1.861031,0.430739
1.862031,0.431234
1.863031,0.431730
1.864031,0.432225
1.865031,0.432720
1.866031,0.433216
1.867031,0.433711
1.868031,0.434207
1.869031,0.434702
1.870031,0.435198
1.871031,0.435694
1.872031,0.436190
1.873031,0.436686
1.874032,0.437182
1.875032,0.437679
1.876032,0.438175
1.877032,0.438671
1.878032,0.439167
1.879032,0.439663
1.880032,0.440159
1.881032,0.440656
1.882032,0.441153
1.883032,0.441649
1.884032,0.442146
1.885032,0.442643
1.886032,0.443139
1.887032,0.443636
1.888032,0.444133
1.889032,0.444630
1.890032,0.445127
1.891032,0.445624
1.892032,0.446121
1.893032,0.446618
1.894032,0.447116
1.895033,0.447613
1.896033,0.448110
1.897033,0.448607
1.898033,0.449105
1.899033,0.449602
1.900033,0.450099
1.901033,0.450597
1.902033,0.451095
1.903033,0.451593
1.904033,0.452090
1.905033,0.452588
1.906033,0.453086
1.907033,0.453584
1.908033,0.454081
1.909033,0.454579
1.910033,0.455077
1.911033,0.455575
1.912033,0.456073
1.913033,0.456572
1.914033,0.457070
1.915033,0.457568
1.916034,0.458066
1.917034,0.458564
1.918034,0.459063
1.919034,0.459561
1.920034,0.460059
1.921034,0.460558
1.922034,0.461056
1.923034,0.461555
1.924034,0.462054
1.925034,0.462552
1.926034,0.463051
1.927034,0.463549
1.928034,0.464048
1.929034,0.464547
1.930034,0.465045
1.931034,0.465544
1.932034,0.466043
1.933034,0.466542
1.934034,0.467041
1.935034,0.467540
1.936034,0.468039
1.937034,0.468538
1.938035,0.469037
1.939035,0.469536
1.940035,0.470035
1.941035,0.470534
1.942035,0.471034
1.943035,0.471533
1.944035,0.472032
1.945035,0.472531
1.946035,0.473031
1.947035,0.473530
1.948035,0.474029
1.949035,0.474528
1.950035,0.475028
1.951035,0.475527
1.952035,0.476027
1.953035,0.476526
1.954035,0.477026
1.955035,0.477526
1.956035,0.478025
1.957035,0.478525
1.958035,0.479024
1.959036,0.479524
1.960036,0.480023
1.961036,0.480523
1.962036,0.481023
1.963036,0.481522
1.964036,0.482022
1.965036,0.482522
1.966036,0.483022
1.967036,0.483521
1.968036,0.484021
1.969036,0.484521
1.970036,0.485020
1.971036,0.485520
1.972036,0.486020
1.973036,0.486520
1.974036,0.487020
1.975036,0.487520
1.976036,0.488020
1.977036,0.488520
1.978036,0.489019
1.979036,0.489519
1.980036,0.490019
1.981037,0.490519
1.982037,0.491019
1.983037,0.491519
1.984037,0.492019
1.985037,0.492519
1.986037,0.493019
1.987037,0.493519
1.988037,0.494019
1.989037,0.494519
1.990037,0.495019
1.991037,0.495519
1.992037,0.496019
1.993037,0.496519
1.994037,0.497019
1.995037,0.497519
1.996037,0.498019
1.997037,0.498519
1.998037,0.499019
1.999037,0.499519
2.000037,0.500019
2.001037,0.500519
2.002037,0.501019
2.003037,0.501519
2.004037,0.502019
2.005037,0.502519
2.006037,0.503019
2.007037,0.503519
2.008037,0.504019
2.009037,0.504519
2.010037,0.505018
2.011037,0.505508
2.012037,0.505998
2.013036,0.506488
2.014036,0.506978
2.015036,0.507468
2.016036,0.507958
2.017036,0.508448
2.018036,0.508938
2.019036,0.509427
2.020036,0.509917
2.021036,0.510397
2.022036,0.510877
2.023036,0.511356
2.024036,0.511836
2.025036,0.512316
2.026036,0.512796
2.027035,0.513276
2.028035,0.513756
2.029035,0.514236
2.030035,0.514715
2.031035,0.515185
2.032035,0.515654
2.033035,0.516124
2.034035,0.516594
2.035035,0.517063
2.036035,0.517533
2.037035,0.518003
2.038035,0.518472
2.039035,0.518942
2.040035,0.519411
2.041034,0.519871
2.042034,0.520330
2.043034,0.520790
2.044034,0.521249
2.045034,0.521708
2.046034,0.522168
2.047034,0.522627
2.048034,0.523087
2.049034,0.523546
2.050034,0.524006
2.051034,0.524455
2.052034,0.524904
2.053034,0.525353
2.054034,0.525802
2.055033,0.526252
2.056033,0.526701
2.057033,0.527150
2.058033,0.527599
2.059033,0.528049
2.060033,0.528497
2.061033,0.528936
2.062033,0.529375
2.063033,0.529814
2.064033,0.530253
2.065033,0.530692
2.066033,0.531131
2.067033,0.531570
2.068033,0.532009
2.069032,0.532448
2.070032,0.532886
2.071032,0.533315
2.072032,0.533743
2.073032,0.534172
2.074032,0.534600
2.075032,0.535029
2.076032,0.535458
2.077032,0.535886
2.078032,0.536315
2.079032,0.536743
2.080032,0.537171
2.081032,0.537590
2.082031,0.538008
2.083031,0.538426
2.084031,0.538844
2.085031,0.539262
2.086031,0.539680
2.087031,0.540099
2.088031,0.540517
2.089031,0.540935
2.090031,0.541353
2.091031,0.541761
2.092031,0.542168
2.093031,0.542576
2.094031,0.542984
2.095031,0.543391
2.096030,0.543799
2.097030,0.544207
2.098030,0.544615
2.099030,0.545022
2.100030,0.545430
2.101030,0.545827
2.102030,0.546224
2.103030,0.546621
2.104030,0.547019
2.105030,0.547416
2.106030,0.547813
2.107030,0.548210
2.108030,0.548607
2.109030,0.549005
2.110029,0.549402
2.111029,0.549788
2.112029,0.550175
2.113029,0.550562
2.114029,0.550948
2.115029,0.551335
2.116029,0.551722
2.117029,0.552108
2.118029,0.552495
2.119029,0.552882
2.120029,0.553268
2.121029,0.553644
2.122029,0.554020
2.123029,0.554396
2.124028,0.554772
2.125028,0.555148
2.126028,0.555524
2.127028,0.555901
2.128028,0.556277
2.129028,0.556653
2.130028,0.557028
2.131028,0.557394
2.132028,0.557759
2.133028,0.558125
2.134028,0.558490
2.135028,0.558855
2.136028,0.559221
2.137028,0.559586
2.138027,0.559952
2.139027,0.560317
2.140027,0.560682
2.141027,0.561037
2.142027,0.561392
2.143027,0.561746
2.144027,0.562101
2.145027,0.562456
2.146027,0.562811
2.147027,0.563166
2.148027,0.563520
2.149027,0.563875
2.150027,0.564229
2.151026,0.564573
2.152026,0.564917
2.153026,0.565261
2.154026,0.565605
2.155026,0.565949
2.156026,0.566293
2.157026,0.566637
2.158026,0.566981
2.159026,0.567325
2.160026,0.567669
2.161026,0.568002
2.162026,0.568335
2.163026,0.568668
2.164026,0.569001
2.165025,0.569335
2.166025,0.569668
2.167025,0.570001
2.168025,0.570334
2.169025,0.570667
2.170025,0.571000
2.171025,0.571323
2.172025,0.571645
2.173025,0.571967
2.174025,0.572289
2.175025,0.572612
2.176025,0.572934
2.177025,0.573257
2.178025,0.573579
2.179024,0.573901
2.180024,0.574223
2.181024,0.574535
2.182024,0.574846
2.183024,0.575157
2.184024,0.575469
2.185024,0.575780
2.186024,0.576092
2.187024,0.576403
2.188024,0.576714
2.189024,0.577026
2.190024,0.577337
2.191024,0.577638
2.192024,0.577938
2.193023,0.578239
2.194023,0.578539
2.195023,0.578840
2.196023,0.579140
2.197023,0.579440
2.198023,0.579741
2.199023,0.580041
2.200023,0.580342
2.201023,0.580631
2.202023,0.580921
2.203023,0.581210
2.204023,0.581500
2.205023,0.581789
2.206023,0.582079
2.207022,0.582368
2.208022,0.582658
2.209022,0.582947
2.210022,0.583236
2.211022,0.583515
2.212022,0.583793
2.213022,0.584071
2.214022,0.584350
2.215022,0.584628
2.216022,0.584907
2.217022,0.585185
2.218022,0.585463
2.219022,0.585742
2.220021,0.586020
2.221021,0.586287
2.222021,0.586555
2.223021,0.586822
2.224021,0.587090
2.225021,0.587357
2.226021,0.587624
2.227021,0.587891
2.228021,0.588159
2.229021,0.588426
2.230021,0.588693
2.231021,0.588950
2.232021,0.589206
2.233021,0.589462
2.234020,0.589718
2.235020,0.589974
2.236020,0.590230
2.237020,0.590486
2.238020,0.590743
2.239020,0.590999
2.240020,0.591255
2.241020,0.591500
2.242020,0.591745
2.243020,0.591990
2.244020,0.592235
2.245020,0.592480
2.246020,0.592725
2.247020,0.592970
2.248019,0.593215
2.249019,0.593460
2.250019,0.593704
2.251019,0.593938
2.252019,0.594172
2.253019,0.594406
2.254019,0.594639
2.255019,0.594873
2.256019,0.595107
2.257019,0.595341
2.258019,0.595574
2.259019,0.595808
2.260019,0.596041
2.261019,0.596264
2.262018,0.596486
2.263018,0.596709
2.264018,0.596931
2.265018,0.597154
2.266018,0.597376
2.267018,0.597599
2.268018,0.597821
2.269018,0.598044
2.270018,0.598266
2.271018,0.598477
2.272018,0.598688
2.273018,0.598899
2.274018,0.599110
2.275017,0.599321
2.276017,0.599532
2.277017,0.599743
2.278017,0.599954
2.279017,0.600165
2.280017,0.600376
2.281017,0.600576
2.282017,0.600776
2.283017,0.600975
2.284017,0.601175
2.285017,0.601375
2.286017,0.601574
2.287017,0.601774
2.288017,0.601974
2.289016,0.602173
2.290016,0.602373
2.291016,0.602561
2.292016,0.602749
2.293016,0.602938
2.294016,0.603126
2.295016,0.603314
2.296016,0.603502
2.297016,0.603691
2.298016,0.603879
2.299016,0.604067
2.300016,0.604255
2.301016,0.604432
2.302016,0.604608
2.303015,0.604785
2.304015,0.604962
2.305015,0.605139
2.306015,0.605315
2.307015,0.605492
2.308015,0.605669
2.309015,0.605846
2.310015,0.606022
2.311015,0.606188
2.312015,0.606353
2.313015,0.606518
2.314015,0.606683
2.315015,0.606848
2.316015,0.607013
2.317014,0.607179
2.318014,0.607344
2.319014,0.607509
2.320014,0.607674
2.321014,0.607828
2.322014,0.607981
2.323014,0.608135
2.324014,0.608288
2.325014,0.608442
2.326014,0.608596
2.327014,0.608749
2.328014,0.608903
2.329014,0.609056
2.330014,0.609210
2.331013,0.609352
2.332013,0.609494
2.333013,0.609636
2.334013,0.609778
2.335013,0.609919
2.336013,0.610061
2.337013,0.610203
2.338013,0.610345
2.339013,0.610487
2.340013,0.610629
2.341013,0.610759
2.342013,0.610889
2.343013,0.611020
2.344012,0.611150
2.345012,0.611280
2.346012,0.611410
2.347012,0.611541
2.348012,0.611671
2.349012,0.611801
2.350012,0.611931
2.351012,0.612050
2.352012,0.612168
2.353012,0.612287
2.354012,0.612405
2.355012,0.612524
2.356012,0.612642
2.357012,0.612761
2.358011,0.612879
2.359011,0.612998
2.360011,0.613116
2.361011,0.613223
2.362011,0.613329
2.363011,0.613436
2.364011,0.613542
2.365011,0.613649
2.366011,0.613756
2.367011,0.613863
2.368011,0.613969
2.369011,0.614076
2.370011,0.614183
2.371011,0.614277
2.372010,0.614372
2.373010,0.614467
2.374010,0.614562
2.375010,0.614657
2.376010,0.614752
2.377010,0.614847
2.378010,0.614941
2.379010,0.615036
2.380010,0.615131
2.381010,0.615214
2.382010,0.615297
2.383010,0.615380
2.384010,0.615463
2.385010,0.615546
2.386009,0.615628
2.387009,0.615712
2.388009,0.615794
2.389009,0.615878
2.390009,0.615960
2.391009,0.616031
2.392009,0.616102
2.393009,0.616173
2.394009,0.616244
2.395009,0.616315
2.396009,0.616386
2.397009,0.616457
2.398009,0.616528
2.399009,0.616599
2.400008,0.616670
2.401008,0.616729
2.402008,0.616788
2.403008,0.616847
2.404008,0.616906
2.405008,0.616965
2.406008,0.617024
2.407008,0.617083
2.408008,0.617142
2.409008,0.617201
2.410008,0.617260
2.411008,0.617307
2.412008,0.617354
2.413007,0.617401
2.414007,0.617448
2.415007,0.617495
2.416007,0.617542
2.417007,0.617589
2.418007,0.617636
2.419007,0.617682
2.420007,0.617729
2.421007,0.617764
2.422007,0.617799
2.423007,0.617834
2.424007,0.617869
2.425007,0.617904
2.426007,0.617938
2.427006,0.617973
2.428006,0.618008
2.429006,0.618043
2.430006,0.618078
2.431006,0.618100
2.432006,0.618123
2.433006,0.618146
2.434006,0.618168
2.435006,0.618191
2.436006,0.618214
2.437006,0.618236
2.438006,0.618259
2.439006,0.618282
2.440006,0.618304
2.441005,0.618315
2.442005,0.618325
2.443005,0.618336
2.444005,0.618347
2.445005,0.618357
2.446005,0.618368
2.447005,0.618378
2.448005,0.618388
2.449005,0.618399
2.450005,0.618410
2.451005,0.618408
2.452005,0.618406
2.453005,0.618404
2.454005,0.618402
2.455004,0.618401
2.456004,0.618399
2.457004,0.618397
2.458004,0.618396
2.459004,0.618394
2.460004,0.618392
2.461004,0.618378
2.462004,0.618364
2.463004,0.618350
2.464004,0.618336
2.465004,0.618322
2.466004,0.618308
2.467004,0.618294
2.468004,0.618280
2.469003,0.618265
2.470003,0.618251
2.471003,0.618225
2.472003,0.618198
2.473003,0.618172
2.474003,0.618146
2.475003,0.618119
2.476003,0.618093
2.477003,0.618067
2.478003,0.618040
2.479003,0.618014
2.480003,0.617987
2.481003,0.617949
2.482002,0.617910
2.483002,0.617871
2.484002,0.617832
2.485002,0.617793
2.486002,0.617755
2.487002,0.617716
2.488002,0.617677
2.489002,0.617638
2.490002,0.617599
2.491002,0.617548
2.492002,0.617497
2.493002,0.617445
2.494002,0.617394
2.495002,0.617343
2.496001,0.617292
2.497001,0.617240
2.498001,0.617189
2.499001,0.617138
2.500001,0.617087
2.501001,0.617023
2.502001,0.616959
2.503001,0.616896
2.504001,0.616832
2.505001,0.616768
2.506001,0.616704
2.507001,0.616641
2.508001,0.616577
2.509001,0.616513
2.510000,0.616449
2.511000,0.616373
2.512000,0.616297
2.513000,0.616220
2.514000,0.616144
2.515000,0.616068
2.516000,0.615992
2.517000,0.615915
2.518000,0.615839
2.519000,0.615763
2.520000,0.615686
2.521000,0.615598
2.522000,0.615508
2.523000,0.615420
2.523999,0.615331
2.524999,0.615242
2.525999,0.615153
2.526999,0.615064
2.527999,0.614975
2.528999,0.614886
2.529999,0.614797
2.530999,0.614696
2.531999,0.614594
2.532999,0.614493
2.533999,0.614391
2.534999,0.614290
2.535999,0.614188
2.536999,0.614087
2.537998,0.613985
2.538998,0.613883
2.539998,0.613782
2.540998,0.613668
2.541998,0.613554
2.542998,0.613439
2.543998,0.613325
2.544998,0.613211
2.545998,0.613096
2.546998,0.612982
2.547998,0.612868
2.548998,0.612754
2.549998,0.612640
2.550997,0.612513
2.551997,0.612386
2.552997,0.612259
2.553997,0.612132
2.554997,0.612004
2.555997,0.611878
2.556997,0.611751
2.557997,0.611624
2.558997,0.611497
2.559997,0.611370
2.560997,0.611230
2.561997,0.611090
2.562997,0.610950
2.563997,0.610810
2.564996,0.610671
2.565996,0.610531
2.566996,0.610391
2.567996,0.610251
2.568996,0.610112
2.569996,0.609972
2.570996,0.609819
2.571996,0.609667
2.572996,0.609514
2.573996,0.609361
2.574996,0.609209
2.575996,0.609056
2.576996,0.608903
2.577996,0.608751
2.578995,0.608598
2.579995,0.608445
2.580995,0.608280
2.581995,0.608114
2.582995,0.607949
2.583995,0.607783
2.584995,0.607618
2.585995,0.607452
2.586995,0.607287
2.587995,0.607121
2.588995,0.606956
2.589995,0.606790
2.590995,0.606611
2.591995,0.606433
2.592994,0.606255
2.593994,0.606076
2.594994,0.605898
2.595994,0.605719
2.596994,0.605541
2.597994,0.605362
2.598994,0.605184
2.599994,0.605005
2.600994,0.604814
2.601994,0.604622
2.602994,0.604431
2.603994,0.604239
2.604994,0.604048
2.605994,0.603856
2.606993,0.603665
2.607993,0.603473
2.608993,0.603282
2.609993,0.603090
2.610993,0.602886
2.611993,0.602681
2.612993,0.602477
2.613993,0.602272
2.614993,0.602068
2.615993,0.601863
2.616993,0.601658
2.617993,0.601454
2.618993,0.601250
2.619992,0.601045
2.620992,0.600828
2.621992,0.600610
2.622992,0.600392
2.623992,0.600175
2.624992,0.599957
2.625992,0.599739
2.626992,0.599522
2.627992,0.599304
2.628992,0.599086
2.629992,0.598869
2.630992,0.598638
2.631992,0.598407
2.632992,0.598177
2.633991,0.597946
2.634991,0.597715
2.635991,0.597484
2.636991,0.597254
2.637991,0.597023
2.638991,0.596792
2.639991,0.596561
2.640991,0.596317
2.641991,0.596073
2.642991,0.595829
2.643991,0.595585
2.644991,0.595341
2.645991,0.595097
2.646991,0.594853
2.647990,0.594609
2.648990,0.594365
2.649990,0.594121
2.650990,0.593864
2.651990,0.593607
2.652990,0.593350
2.653990,0.593093
2.654990,0.592835
2.655990,0.592578
2.656990,0.592321
2.657990,0.592064
2.658990,0.591806
2.659990,0.591549
2.660990,0.591279
2.661989,0.591008
2.662989,0.590738
2.663989,0.590467
2.664989,0.590196
2.665989,0.589926
2.666989,0.589655
2.667989,0.589385
2.668989,0.589114
2.669989,0.588844
2.670989,0.588560
2.671989,0.588276
2.672989,0.587992
2.673989,0.587709
2.674989,0.587425
2.675988,0.587141
2.676988,0.586857
2.677988,0.586573
2.678988,0.586289
2.679988,0.586005
2.680988,0.585708
2.681988,0.585411
2.682988,0.585114
2.683988,0.584816
2.684988,0.584519
2.685988,0.584222
2.686988,0.583924
2.687988,0.583627
2.688987,0.583330
2.689987,0.583033
2.690987,0.582722
2.691987,0.582411
2.692987,0.582101
2.693987,0.581790
2.694987,0.581479
2.695987,0.581168
2.696987,0.580858
2.697987,0.580547
2.698987,0.580236
2.699987,0.579926
2.700987,0.579601
2.701987,0.579277
2.702986,0.578953
2.703986,0.578629
2.704986,0.578305
2.705986,0.577980
2.706986,0.577656
2.707986,0.577332
2.708986,0.577008
2.709986,0.576683
2.710986,0.576346
2.711986,0.576008
2.712986,0.575670
2.713986,0.575333
2.714986,0.574995
2.715986,0.574657
2.716985,0.574319
2.717985,0.573981
2.718985,0.573644
2.719985,0.573306
2.720985,0.572955
2.721985,0.572603
2.722985,0.572252
2.723985,0.571900
2.724985,0.571549
2.725985,0.571198
2.726985,0.570846
2.727985,0.570495
2.728985,0.570144
2.729985,0.569792
2.730984,0.569427
2.731984,0.569062
2.732984,0.568697
2.733984,0.568332
2.734984,0.567967
2.735984,0.567602
2.736984,0.567237
2.737984,0.566872
2.738984,0.566507
2.739984,0.566142
2.740984,0.565764
2.741984,0.565385
2.742984,0.565006
2.743984,0.564628
2.744983,0.564249
2.745983,0.563870
2.746983,0.563491
2.747983,0.563112
2.748983,0.562734
2.749983,0.562355
2.750983,0.561963
2.751983,0.561570
2.752983,0.561178
2.753983,0.560785
2.754983,0.560393
2.755983,0.560000
2.756983,0.559608
2.757982,0.559216
2.758982,0.558823
2.759982,0.558431
2.760982,0.558025
2.761982,0.557618
2.762982,0.557212
2.763982,0.556806
2.764982,0.556399
2.765982,0.555993
2.766982,0.555587
2.767982,0.555181
2.768982,0.554774
2.769982,0.554368
2.770982,0.553948
2.771981,0.553528
2.772981,0.553108
2.773981,0.552688
2.774981,0.552268
2.775981,0.551848
2.776981,0.551428
2.777981,0.551008
2.778981,0.550587
2.779981,0.550167
2.780981,0.549733
2.781981,0.549299
2.782981,0.548865
2.783981,0.548431
2.784981,0.547997
2.785980,0.547563
2.786980,0.547129
2.787980,0.546695
2.788980,0.546261
2.789980,0.545827
2.790980,0.545380
2.791980,0.544931
2.792980,0.544484
2.793980,0.544036
2.794980,0.543588
2.795980,0.543140
2.796980,0.542692
